uid,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,volume,openInterest,impliedVolatility,optType,myDateTime,expiration,ticker,currentPriceDay,stockVolumeDay,timeUntilExpiration,pctPriceDiff
AAPL201218C00135000-12_17_20-18:00,AAPL201218C00135000,2020-12-17 17:43:28,135.0,0.02,0.01,0.02,-0.14,10301.0,72448.0,0.3203193,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1019959
AAPL201218C00136000-12_17_20-18:00,AAPL201218C00136000,2020-12-17 17:19:10,136.0,0.02,0.01,0.02,0.02,544.0,2228.0,0.3593814,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1101588
AAPL201218C00137000-12_17_20-18:00,AAPL201218C00137000,2020-12-17 17:07:33,137.0,0.01,0.01,0.02,0.01,114.0,741.0,0.3984435,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1183217
AAPL201218C00138000-12_17_20-18:00,AAPL201218C00138000,2020-12-17 17:18:51,138.0,0.01,0.01,0.02,0.01,80.0,2263.0,0.4375056,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1264847
AAPL201218C00139000-12_17_20-18:00,AAPL201218C00139000,2020-12-17 16:55:27,139.0,0.01,0.0,0.01,0.01,250.0,1441.0,0.4375056,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1346476
AAPL201218C00140000-12_17_20-18:00,AAPL201218C00140000,2020-12-17 17:41:30,140.0,0.01,0.0,0.01,-0.07,1012.0,39648.0,0.4687553,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1428105
AAPL201218C00141000-12_17_20-18:00,AAPL201218C00141000,2020-12-17 17:06:15,141.0,0.01,0.0,0.01,0.01,28.0,1432.0,0.500005,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1509735
AAPL201218C00142000-12_17_20-18:00,AAPL201218C00142000,2020-12-17 15:30:50,142.0,0.01,0.0,0.01,0.01,61.0,1682.0,0.500005,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1591364
AAPL201218C00143000-12_17_20-18:00,AAPL201218C00143000,2020-12-16 20:18:54,143.0,0.01,0.0,0.01,0.01,2.0,686.0,0.5312547,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1672993
AAPL201218C00144000-12_17_20-18:00,AAPL201218C00144000,2020-12-16 17:08:45,144.0,0.01,0.0,0.01,0.01,4.0,332.0,0.5625044,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1754623
AAPL201218C00145000-12_17_20-18:00,AAPL201218C00145000,2020-12-17 16:55:36,145.0,0.01,0.0,0.01,-0.03,135.0,19295.0,0.5937541,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1836252
AAPL201218C00146000-12_17_20-18:00,AAPL201218C00146000,2020-12-15 20:24:25,146.0,0.02,0.0,0.01,0.02,146.0,146.0,0.6250038,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1917881
AAPL201218C00147000-12_17_20-18:00,AAPL201218C00147000,2020-12-16 14:30:08,147.0,0.02,0.0,0.01,0.02,1.0,1.0,0.6562534,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.199951
AAPL201218C00150000-12_17_20-18:00,AAPL201218C00150000,2020-12-17 15:34:30,150.0,0.01,0.0,0.01,-0.02,26.0,34660.0,0.7343777,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.2244398
AAPL201218C00155000-12_17_20-18:00,AAPL201218C00155000,2020-12-17 16:34:10,155.0,0.01,0.0,0.01,-0.01,2.0,9430.0,0.8750012,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.2652545
AAPL201218C00160000-12_17_20-18:00,AAPL201218C00160000,2020-12-17 15:37:56,160.0,0.01,0.0,0.01,0.0,3.0,19696.0,1.000005,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.3060692
AAPL201218C00165000-12_17_20-18:00,AAPL201218C00165000,2020-12-16 19:17:08,165.0,0.01,0.0,0.01,0.0,2.0,10877.0,1.1250044,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.3468838
AAPL201218C00170000-12_17_20-18:00,AAPL201218C00170000,2020-12-16 19:42:31,170.0,0.01,0.0,0.01,0.0,9.0,6619.0,1.2500038,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.3876985
AAPL201218C00175000-12_17_20-18:00,AAPL201218C00175000,2020-12-17 16:00:25,175.0,0.01,0.0,0.01,0.0,10.0,6173.0,1.3750031,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.4285132
AAPL201218C00180000-12_17_20-18:00,AAPL201218C00180000,2020-12-11 20:58:29,180.0,0.01,0.0,0.02,0.0,377.0,7957.0,1.5625022,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.4693278
AAPL201218C00185000-12_17_20-18:00,AAPL201218C00185000,2020-12-15 20:24:29,185.0,0.01,0.0,0.01,0.0,2.0,2281.0,1.593752,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.5101425
AAPL201218C00190000-12_17_20-18:00,AAPL201218C00190000,2020-12-10 20:30:14,190.0,0.01,0.0,0.01,0.0,10.0,2182.0,1.6875016,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.5509571
AAPL201218C00195000-12_17_20-18:00,AAPL201218C00195000,2020-12-03 18:08:41,195.0,0.01,0.0,0.01,0.0,40.0,2123.0,1.8125009,c,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.5917718
AAPL201218P00104000-12_17_20-18:00,AAPL201218P00104000,2020-12-17 15:33:56,104.0,0.01,0.0,0.01,-0.05,122.0,1760.0,0.9843752,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.151055
AAPL201218P00105000-12_17_20-18:00,AAPL201218P00105000,2020-12-17 16:52:49,105.0,0.01,0.0,0.01,-0.06,117.0,60537.0,0.9375006,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.1428921
AAPL201218P00106000-12_17_20-18:00,AAPL201218P00106000,2020-12-17 16:00:08,106.0,0.01,0.0,0.01,-0.08,3.0,5893.0,0.9062509,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.1347292
AAPL201218P00107000-12_17_20-18:00,AAPL201218P00107000,2020-12-17 15:40:02,107.0,0.01,0.0,0.01,-0.08,78.0,2256.0,0.8750012,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.1265662
AAPL201218P00107500-12_17_20-18:00,AAPL201218P00107500,2020-12-17 17:17:29,107.5,0.01,0.0,0.01,-0.09,10.0,19804.0,0.8437516,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.1224848
AAPL201218P00108000-12_17_20-18:00,AAPL201218P00108000,2020-12-17 15:50:15,108.0,0.01,0.0,0.01,-0.11,103.0,2388.0,0.8125019,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.1184033
AAPL201218P00109000-12_17_20-18:00,AAPL201218P00109000,2020-12-17 16:21:07,109.0,0.01,0.0,0.01,-0.12,204.0,2370.0,0.7812522,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.1102404
AAPL201218P00110000-12_17_20-18:00,AAPL201218P00110000,2020-12-17 17:39:32,110.0,0.01,0.0,0.01,-0.13,773.0,38835.0,0.7500025,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.1020774
AAPL201218P00111000-12_17_20-18:00,AAPL201218P00111000,2020-12-17 16:57:08,111.0,0.01,0.0,0.01,-0.16,231.0,4137.0,0.7187528,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.0939145
AAPL201218P00112000-12_17_20-18:00,AAPL201218P00112000,2020-12-17 17:30:47,112.0,0.01,0.01,0.02,-0.17,1227.0,4354.0,0.7500025,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.0857516
AAPL201218P00112500-12_17_20-18:00,AAPL201218P00112500,2020-12-17 17:42:11,112.5,0.01,0.01,0.02,-0.18,883.0,28417.0,0.7343777,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.0816701
AAPL201218P00113000-12_17_20-18:00,AAPL201218P00113000,2020-12-17 17:42:24,113.0,0.01,0.01,0.02,-0.21,401.0,5998.0,0.7109404,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.0775886
AAPL201218P00114000-12_17_20-18:00,AAPL201218P00114000,2020-12-17 16:36:53,114.0,0.01,0.01,0.02,-0.24,131.0,10367.0,0.6640659,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.0694257
AAPL201218P00115000-12_17_20-18:00,AAPL201218P00115000,2020-12-17 17:37:25,115.0,0.01,0.01,0.02,-0.3,319.0,60687.0,0.6250038,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.0612628
AAPL201218P00116000-12_17_20-18:00,AAPL201218P00116000,2020-12-17 17:28:26,116.0,0.01,0.01,0.02,-0.38,140.0,9886.0,0.5781292,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.0530999
AAPL201218P00117000-12_17_20-18:00,AAPL201218P00117000,2020-12-17 17:29:09,117.0,0.02,0.01,0.02,-0.46,466.0,5506.0,0.5390671,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.0449369
AAPL201218P00117500-12_17_20-18:00,AAPL201218P00117500,2020-12-17 17:12:17,117.5,0.01,0.01,0.02,-0.53,278.0,26566.0,0.5156298,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.0408555
AAPL201218P00118000-12_17_20-18:00,AAPL201218P00118000,2020-12-17 17:42:16,118.0,0.02,0.01,0.02,-0.57,972.0,8100.0,0.5117236,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.036774
AAPL201218P00119000-12_17_20-18:00,AAPL201218P00119000,2020-12-17 17:40:16,119.0,0.03,0.02,0.03,-0.71,524.0,8704.0,0.4960988,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.0286111
AAPL201218P00120000-12_17_20-18:00,AAPL201218P00120000,2020-12-17 17:43:12,120.0,0.02,0.02,0.03,-0.98,5658.0,33568.0,0.4492243,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.0204481
AAPL201218P00121000-12_17_20-18:00,AAPL201218P00121000,2020-12-17 17:33:16,121.0,0.03,0.02,0.03,-1.2,2398.0,12465.0,0.4023497,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.0122852
AAPL201218P00122000-12_17_20-18:00,AAPL201218P00122000,2020-12-17 17:40:57,122.0,0.03,0.03,0.04,-1.6,2690.0,12751.0,0.3711,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-0.0041223
AAPL201218P00122500-12_17_20-18:00,AAPL201218P00122500,2020-12-17 17:35:22,122.5,0.05,0.04,0.05,-1.8000001,5959.0,25389.0,0.3613345,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,-4.08e-05
AAPL201218P00123000-12_17_20-18:00,AAPL201218P00123000,2020-12-17 17:41:52,123.0,0.06,0.05,0.06,-2.04,5459.0,15451.0,0.3476628,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.0040407
AAPL201218P00124000-12_17_20-18:00,AAPL201218P00124000,2020-12-17 17:43:27,124.0,0.09,0.08,0.09,-2.47,11870.0,11906.0,0.3222724,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.0122036
AAPL201218P00125000-12_17_20-18:00,AAPL201218P00125000,2020-12-17 17:43:23,125.0,0.13,0.13,0.14,-2.9699998,21729.0,77776.0,0.296882,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.0203665
AAPL201218P00126000-12_17_20-18:00,AAPL201218P00126000,2020-12-17 17:42:15,126.0,0.23,0.22,0.23,-3.67,14867.0,17580.0,0.2734448,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.0285295
AAPL201218P00127000-12_17_20-18:00,AAPL201218P00127000,2020-12-17 17:43:07,127.0,0.39,0.39,0.4,-4.06,17562.0,15440.0,0.2558668,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.0366924
AAPL201218P00128000-12_17_20-18:00,AAPL201218P00128000,2020-12-17 17:43:14,128.0,0.71,0.7,0.71,-4.99,27172.0,8139.0,0.2461013,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.0448553
AAPL201218P00129000-12_17_20-18:00,AAPL201218P00129000,2020-12-17 17:41:50,129.0,1.19,1.19,1.22,-5.36,23236.0,2389.0,0.2470778,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.0530183
AAPL201218P00130000-12_17_20-18:00,AAPL201218P00130000,2020-12-17 17:41:46,130.0,1.89,1.87,1.92,-5.61,7001.0,31421.0,0.2568434,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.0611812
AAPL201218P00131000-12_17_20-18:00,AAPL201218P00131000,2020-12-17 17:43:23,131.0,2.73,2.71,2.75,-5.47,1287.0,548.0,0.2724682,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.0693441
AAPL201218P00132000-12_17_20-18:00,AAPL201218P00132000,2020-12-17 17:32:15,132.0,3.75,3.6,3.7,-5.5,865.0,454.0,0.31446,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.0775071
AAPL201218P00133000-12_17_20-18:00,AAPL201218P00133000,2020-12-17 17:17:54,133.0,4.7,4.55,4.7,-5.1900005,152.0,551.0,0.3740297,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.08567
AAPL201218P00134000-12_17_20-18:00,AAPL201218P00134000,2020-12-17 17:16:35,134.0,5.8,5.55,5.7,5.8,11.0,87.0,0.4306698,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.0938329
AAPL201218P00135000-12_17_20-18:00,AAPL201218P00135000,2020-12-17 17:33:48,135.0,6.76,6.55,6.65,-5.09,714.0,3335.0,0.4511774,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1019959
AAPL201218P00136000-12_17_20-18:00,AAPL201218P00136000,2020-12-16 20:26:16,136.0,7.93,7.5,7.65,7.93,153.0,62.0,0.5019581,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1101588
AAPL201218P00137000-12_17_20-18:00,AAPL201218P00137000,2020-12-16 19:13:12,137.0,9.55,8.55,8.65,9.55,5.0,7.0,0.500005,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1183217
AAPL201218P00138000-12_17_20-18:00,AAPL201218P00138000,2020-12-17 15:04:44,138.0,9.39,9.5,9.65,9.39,1.0,14.0,0.5117236,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1264847
AAPL201218P00139000-12_17_20-18:00,AAPL201218P00139000,2020-12-14 17:46:38,139.0,16.25,10.5,10.65,16.25,2.0,0.0,0.554692,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1346476
AAPL201218P00140000-12_17_20-18:00,AAPL201218P00140000,2020-12-17 16:31:21,140.0,11.4,11.5,11.65,-5.5200005,3.0,6925.0,0.5976603,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1428105
AAPL201218P00141000-12_17_20-18:00,AAPL201218P00141000,2020-12-15 17:22:41,141.0,14.65,12.5,12.65,14.65,10.0,5.0,0.6367224,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1509735
AAPL201218P00145000-12_17_20-18:00,AAPL201218P00145000,2020-12-15 19:30:59,145.0,17.7,16.5,16.65,-4.2199993,3.0,609.0,0.7929708,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.1836252
AAPL201218P00147000-12_17_20-18:00,AAPL201218P00147000,2020-12-16 17:08:06,147.0,19.05,18.5,18.65,19.05,2.0,2.0,0.871095,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.199951
AAPL201218P00150000-12_17_20-18:00,AAPL201218P00150000,2020-12-17 17:07:11,150.0,21.47,21.5,21.65,-6.4800014,220.0,2994.0,0.9765627,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.2244398
AAPL201218P00155000-12_17_20-18:00,AAPL201218P00155000,2020-12-16 17:44:18,155.0,27.3,26.5,26.65,-3.1900005,10.0,198.0,1.152348,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.2652545
AAPL201218P00160000-12_17_20-18:00,AAPL201218P00160000,2020-12-10 16:24:17,160.0,36.34,37.45,37.6,0.0,2.0,215.0,4.1210986,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.3060692
AAPL201218P00165000-12_17_20-18:00,AAPL201218P00165000,2020-12-02 19:12:41,165.0,42.19,42.45,42.6,0.0,16.0,69.0,4.4082076,p,12_17_20-18:00,2020-12-18,AAPL,122.5049973,154456.0,0.001826,0.3468838
AAPL201224C00111000-12_17_20-18:00,AAPL201224C00111000,2020-12-17 14:34:49,111.0,18.3,17.4,17.55,5.8499994,5.0,532.0,0.4843802,c,12_17_20-18:00,2020-12-24,AAPL,122.5049973,154456.0,0.018265,-0.0939145
AAPL201224C00112000-12_17_20-18:00,AAPL201224C00112000,2020-12-17 16:34:29,112.0,16.63,16.45,16.6,5.1099987,22.0,582.0,0.5039112,c,12_17_20-18:00,2020-12-24,AAPL,122.5049973,154456.0,0.018265,-0.0857516
AAPL201224C00113000-12_17_20-18:00,AAPL201224C00113000,2020-12-17 14:53:04,113.0,15.83,15.45,15.6,5.38,3.0,543.0,0.4765677,c,12_17_20-18:00,2020-12-24,AAPL,122.5049973,154456.0,0.018265,-0.0775886
AAPL201224C00114000-12_17_20-18:00,AAPL201224C00114000,2020-12-17 16:03:00,114.0,15.02,14.45,14.6,5.120001,9.0,1250.0,0.4492243,c,12_17_20-18:00,2020-12-24,AAPL,122.5049973,154456.0,0.018265,-0.0694257
AAPL201224C00115000-12_17_20-18:00,AAPL201224C00115000,2020-12-17 17:01:43,115.0,13.65,13.45,13.6,4.5999994,59.0,2527.0,0.4218808,c,12_17_20-18:00,2020-12-24,AAPL,122.5049973,154456.0,0.018265,-0.0612628
AAPL201224C00116000-12_17_20-18:00,AAPL201224C00116000,2020-12-17 15:24:04,116.0,12.72,12.5,12.65,4.67,13.0,1380.0,0.4228573,c,12_17_20-18:00,2020-12-24,AAPL,122.5049973,154456.0,0.018265,-0.0530999
AAPL201224C00117000-12_17_20-18:00,AAPL201224C00117000,2020-12-17 16:59:44,117.0,11.48,11.5,11.65,4.24,33.0,953.0,0.3945373,c,12_17_20-18:00,2020-12-24,AAPL,122.5049973,154456.0,0.018265,-0.0449369
AAPL201224C00118000-12_17_20-18:00,AAPL201224C00118000,2020-12-17 17:05:51,118.0,10.72,10.55,10.65,4.3700004,1523.0,4769.0,0.3652407,c,12_17_20-18:00,2020-12-24,AAPL,122.5049973,154456.0,0.018265,-0.036774
