uid,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,volume,openInterest,impliedVolatility,optType,myDateTime,expiration,ticker,currentPriceDay,stockVolumeDay,timeUntilExpiration,pctPriceDiff
AAPL201218C00121000-12_17_20-17:45,AAPL201218C00121000,2020-12-17 17:16:26,121.0,7.26,7.4,7.5,3.7100003,263.0,7789.0,0.4492243,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.0137746
AAPL201218C00122000-12_17_20-17:45,AAPL201218C00122000,2020-12-17 17:25:57,122.0,6.47,6.4,6.5,3.5499997,1579.0,11035.0,0.3984435,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.005624
AAPL201218C00122500-12_17_20-17:45,AAPL201218C00122500,2020-12-17 17:26:54,122.5,6.0,5.9,6.0,3.28,955.0,45045.0,0.3711,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.0015486
AAPL201218C00123000-12_17_20-17:45,AAPL201218C00123000,2020-12-17 17:26:20,123.0,5.5,5.4,5.55,3.09,2164.0,11624.0,0.3925842,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0025267
AAPL201218C00124000-12_17_20-17:45,AAPL201218C00124000,2020-12-17 17:28:12,124.0,4.55,4.45,4.55,2.6600003,2554.0,17200.0,0.3349676,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0106773
AAPL201218C00125000-12_17_20-17:45,AAPL201218C00125000,2020-12-17 17:29:59,125.0,3.55,3.5,3.6,2.07,13126.0,137966.0,0.3046945,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0188279
AAPL201218C00126000-12_17_20-17:45,AAPL201218C00126000,2020-12-17 17:28:13,126.0,2.69,2.62,2.67,1.5200001,9085.0,20350.0,0.2705151,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0269785
AAPL201218C00127000-12_17_20-17:45,AAPL201218C00127000,2020-12-17 17:29:10,127.0,1.84,1.8,1.84,0.93,13139.0,30570.0,0.2524489,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0351292
AAPL201218C00128000-12_17_20-17:45,AAPL201218C00128000,2020-12-17 17:29:42,128.0,1.12,1.11,1.14,0.4,47417.0,38441.0,0.2382889,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0432798
AAPL201218C00129000-12_17_20-17:45,AAPL201218C00129000,2020-12-17 17:29:54,129.0,0.61,0.6,0.61,0.07,83777.0,27918.0,0.2265702,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0514304
AAPL201218C00130000-12_17_20-17:45,AAPL201218C00130000,2020-12-17 17:29:59,130.0,0.3,0.29,0.3,-0.13,129386.0,187220.0,0.2265702,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.059581
AAPL201218C00131000-12_17_20-17:45,AAPL201218C00131000,2020-12-17 17:29:23,131.0,0.15,0.14,0.15,-0.19,20202.0,34753.0,0.2373123,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0677317
AAPL201218C00132000-12_17_20-17:45,AAPL201218C00132000,2020-12-17 17:29:50,132.0,0.07,0.06,0.07,-0.2,21509.0,44277.0,0.2461013,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0758823
AAPL201218C00133000-12_17_20-17:45,AAPL201218C00133000,2020-12-17 17:28:23,133.0,0.04,0.04,0.05,-0.18,6112.0,23941.0,0.277351,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0840329
AAPL201218C00134000-12_17_20-17:45,AAPL201218C00134000,2020-12-17 17:27:02,134.0,0.03,0.03,0.04,0.03,2505.0,6165.0,0.3125069,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0921835
AAPL201218C00135000-12_17_20-17:45,AAPL201218C00135000,2020-12-17 17:28:46,135.0,0.02,0.01,0.02,-0.14,10029.0,72448.0,0.3203193,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1003342
AAPL201218C00136000-12_17_20-17:45,AAPL201218C00136000,2020-12-17 17:19:10,136.0,0.02,0.01,0.02,0.02,544.0,2228.0,0.3593814,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1084848
AAPL201218C00137000-12_17_20-17:45,AAPL201218C00137000,2020-12-17 17:07:33,137.0,0.01,0.01,0.02,0.01,114.0,741.0,0.3984435,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1166354
AAPL201218C00138000-12_17_20-17:45,AAPL201218C00138000,2020-12-17 17:18:51,138.0,0.01,0.0,0.01,0.01,80.0,2263.0,0.3984435,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.124786
AAPL201218C00139000-12_17_20-17:45,AAPL201218C00139000,2020-12-17 16:55:27,139.0,0.01,0.0,0.01,0.01,250.0,1441.0,0.4375056,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1329366
AAPL201218C00140000-12_17_20-17:45,AAPL201218C00140000,2020-12-17 17:04:48,140.0,0.01,0.0,0.01,-0.07,1011.0,39648.0,0.4687553,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1410873
AAPL201218C00141000-12_17_20-17:45,AAPL201218C00141000,2020-12-17 17:06:15,141.0,0.01,0.0,0.01,0.01,28.0,1432.0,0.500005,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1492379
AAPL201218C00142000-12_17_20-17:45,AAPL201218C00142000,2020-12-17 15:30:50,142.0,0.01,0.0,0.01,0.01,61.0,1682.0,0.500005,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1573885
AAPL201218C00143000-12_17_20-17:45,AAPL201218C00143000,2020-12-16 20:18:54,143.0,0.01,0.0,0.01,0.01,2.0,686.0,0.5312547,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1655391
AAPL201218C00144000-12_17_20-17:45,AAPL201218C00144000,2020-12-16 17:08:45,144.0,0.01,0.0,0.01,0.01,4.0,332.0,0.5625044,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1736898
AAPL201218C00145000-12_17_20-17:45,AAPL201218C00145000,2020-12-17 16:55:36,145.0,0.01,0.0,0.01,-0.03,135.0,19295.0,0.5937541,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1818404
AAPL201218C00146000-12_17_20-17:45,AAPL201218C00146000,2020-12-15 20:24:25,146.0,0.02,0.0,0.01,0.02,146.0,146.0,0.6250038,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.189991
AAPL201218C00147000-12_17_20-17:45,AAPL201218C00147000,2020-12-16 14:30:08,147.0,0.02,0.0,0.01,0.02,1.0,1.0,0.6562534,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1981416
AAPL201218C00150000-12_17_20-17:45,AAPL201218C00150000,2020-12-17 15:34:30,150.0,0.01,0.0,0.01,-0.02,26.0,34660.0,0.7500025,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.2225935
AAPL201218C00155000-12_17_20-17:45,AAPL201218C00155000,2020-12-17 16:34:10,155.0,0.01,0.0,0.01,-0.01,2.0,9430.0,0.8750012,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.2633466
AAPL201218C00160000-12_17_20-17:45,AAPL201218C00160000,2020-12-17 15:37:56,160.0,0.01,0.0,0.01,0.0,3.0,19696.0,1.000005,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.3040997
AAPL201218C00165000-12_17_20-17:45,AAPL201218C00165000,2020-12-16 19:17:08,165.0,0.01,0.0,0.01,0.0,2.0,10877.0,1.1250044,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.3448529
AAPL201218C00170000-12_17_20-17:45,AAPL201218C00170000,2020-12-16 19:42:31,170.0,0.01,0.0,0.01,0.0,9.0,6619.0,1.2500038,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.385606
AAPL201218C00175000-12_17_20-17:45,AAPL201218C00175000,2020-12-17 16:00:25,175.0,0.01,0.0,0.01,0.0,10.0,6173.0,1.3750031,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.4263591
AAPL201218C00180000-12_17_20-17:45,AAPL201218C00180000,2020-12-11 20:58:29,180.0,0.01,0.0,0.02,0.0,377.0,7957.0,1.5781271,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.4671122
AAPL201218C00185000-12_17_20-17:45,AAPL201218C00185000,2020-12-15 20:24:29,185.0,0.01,0.0,0.01,0.0,2.0,2281.0,1.593752,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.5078653
AAPL201218C00190000-12_17_20-17:45,AAPL201218C00190000,2020-12-10 20:30:14,190.0,0.01,0.0,0.01,0.0,10.0,2182.0,1.6875016,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.5486184
AAPL201218C00195000-12_17_20-17:45,AAPL201218C00195000,2020-12-03 18:08:41,195.0,0.01,0.0,0.01,0.0,40.0,2123.0,1.8125009,c,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.5893716
AAPL201218P00104000-12_17_20-17:45,AAPL201218P00104000,2020-12-17 15:33:56,104.0,0.01,0.0,0.01,-0.05,122.0,1760.0,0.9843752,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.1523352
AAPL201218P00105000-12_17_20-17:45,AAPL201218P00105000,2020-12-17 16:52:49,105.0,0.01,0.0,0.01,-0.06,117.0,60537.0,0.9375006,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.1441845
AAPL201218P00106000-12_17_20-17:45,AAPL201218P00106000,2020-12-17 16:00:08,106.0,0.01,0.0,0.01,-0.08,3.0,5893.0,0.9062509,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.1360339
AAPL201218P00107000-12_17_20-17:45,AAPL201218P00107000,2020-12-17 15:40:02,107.0,0.01,0.0,0.01,-0.08,78.0,2256.0,0.8750012,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.1278833
AAPL201218P00107500-12_17_20-17:45,AAPL201218P00107500,2020-12-17 17:17:29,107.5,0.01,0.0,0.01,-0.09,10.0,19804.0,0.8437516,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.123808
AAPL201218P00108000-12_17_20-17:45,AAPL201218P00108000,2020-12-17 15:50:15,108.0,0.01,0.0,0.01,-0.11,103.0,2388.0,0.8125019,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.1197327
AAPL201218P00109000-12_17_20-17:45,AAPL201218P00109000,2020-12-17 16:21:07,109.0,0.01,0.0,0.01,-0.12,204.0,2370.0,0.7812522,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.1115821
AAPL201218P00110000-12_17_20-17:45,AAPL201218P00110000,2020-12-17 17:09:30,110.0,0.01,0.0,0.01,-0.13,761.0,38835.0,0.7500025,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.1034314
AAPL201218P00111000-12_17_20-17:45,AAPL201218P00111000,2020-12-17 16:57:08,111.0,0.01,0.0,0.01,-0.16,231.0,4137.0,0.7187528,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.0952808
AAPL201218P00112000-12_17_20-17:45,AAPL201218P00112000,2020-12-17 17:14:24,112.0,0.01,0.0,0.01,-0.17,1222.0,4354.0,0.6562534,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.0871302
AAPL201218P00112500-12_17_20-17:45,AAPL201218P00112500,2020-12-17 17:16:58,112.5,0.01,0.0,0.01,-0.18,167.0,28417.0,0.6562534,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.0830549
AAPL201218P00113000-12_17_20-17:45,AAPL201218P00113000,2020-12-17 17:27:08,113.0,0.01,0.01,0.02,-0.21,291.0,5998.0,0.703128,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.0789796
AAPL201218P00114000-12_17_20-17:45,AAPL201218P00114000,2020-12-17 16:36:53,114.0,0.01,0.01,0.02,-0.24,131.0,10367.0,0.6640659,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.0708289
AAPL201218P00115000-12_17_20-17:45,AAPL201218P00115000,2020-12-17 17:25:10,115.0,0.01,0.01,0.02,-0.3,306.0,60687.0,0.6250038,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.0626783
AAPL201218P00116000-12_17_20-17:45,AAPL201218P00116000,2020-12-17 17:28:26,116.0,0.01,0.01,0.02,-0.38,140.0,9886.0,0.5781292,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.0545277
AAPL201218P00117000-12_17_20-17:45,AAPL201218P00117000,2020-12-17 17:29:09,117.0,0.02,0.01,0.02,-0.46,466.0,5506.0,0.5312547,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.0463771
AAPL201218P00117500-12_17_20-17:45,AAPL201218P00117500,2020-12-17 17:12:17,117.5,0.01,0.01,0.02,-0.53,278.0,26566.0,0.5156298,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.0423018
AAPL201218P00118000-12_17_20-17:45,AAPL201218P00118000,2020-12-17 17:26:19,118.0,0.01,0.01,0.02,-0.58,963.0,8100.0,0.5078174,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.0382264
AAPL201218P00119000-12_17_20-17:45,AAPL201218P00119000,2020-12-17 17:26:19,119.0,0.02,0.02,0.03,-0.72,518.0,8704.0,0.4921926,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.0300758
AAPL201218P00120000-12_17_20-17:45,AAPL201218P00120000,2020-12-17 17:25:11,120.0,0.03,0.02,0.03,-0.97,5104.0,33568.0,0.445318,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.0219252
AAPL201218P00121000-12_17_20-17:45,AAPL201218P00121000,2020-12-17 17:29:47,121.0,0.03,0.02,0.03,-1.2,1893.0,12465.0,0.3984435,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.0137746
AAPL201218P00122000-12_17_20-17:45,AAPL201218P00122000,2020-12-17 17:26:09,122.0,0.03,0.03,0.04,-1.6,2640.0,12751.0,0.3711,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.005624
AAPL201218P00122500-12_17_20-17:45,AAPL201218P00122500,2020-12-17 17:28:13,122.5,0.04,0.04,0.05,-1.8100001,5958.0,25389.0,0.3593814,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,-0.0015486
AAPL201218P00123000-12_17_20-17:45,AAPL201218P00123000,2020-12-17 17:21:45,123.0,0.05,0.05,0.06,-2.05,5423.0,15451.0,0.3457097,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0025267
AAPL201218P00124000-12_17_20-17:45,AAPL201218P00124000,2020-12-17 17:28:18,124.0,0.07,0.07,0.08,-2.49,11825.0,11906.0,0.3105538,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0106773
AAPL201218P00125000-12_17_20-17:45,AAPL201218P00125000,2020-12-17 17:29:32,125.0,0.12,0.12,0.13,-2.98,21608.0,77776.0,0.2880931,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0188279
AAPL201218P00126000-12_17_20-17:45,AAPL201218P00126000,2020-12-17 17:29:14,126.0,0.23,0.21,0.22,-3.67,14749.0,17580.0,0.2666089,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0269785
AAPL201218P00127000-12_17_20-17:45,AAPL201218P00127000,2020-12-17 17:29:17,127.0,0.38,0.38,0.39,-4.0699997,17001.0,15440.0,0.2490309,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0351292
AAPL201218P00128000-12_17_20-17:45,AAPL201218P00128000,2020-12-17 17:29:45,128.0,0.7,0.68,0.7,-5.0,26105.0,8139.0,0.2382889,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0432798
AAPL201218P00129000-12_17_20-17:45,AAPL201218P00129000,2020-12-17 17:29:26,129.0,1.18,1.17,1.19,-5.3700004,22922.0,2389.0,0.2319413,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0514304
AAPL201218P00130000-12_17_20-17:45,AAPL201218P00130000,2020-12-17 17:28:52,130.0,1.82,1.84,1.88,-5.68,6508.0,31421.0,0.2334061,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.059581
AAPL201218P00131000-12_17_20-17:45,AAPL201218P00131000,2020-12-17 17:27:40,131.0,2.75,2.69,2.73,-5.45,1252.0,548.0,0.2470778,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0677317
AAPL201218P00132000-12_17_20-17:45,AAPL201218P00132000,2020-12-17 16:52:01,132.0,3.75,3.6,3.7,-5.5,864.0,454.0,0.2929758,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0758823
AAPL201218P00133000-12_17_20-17:45,AAPL201218P00133000,2020-12-17 17:17:54,133.0,4.7,4.55,4.65,-5.1900005,152.0,551.0,0.31446,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0840329
AAPL201218P00134000-12_17_20-17:45,AAPL201218P00134000,2020-12-17 17:16:35,134.0,5.8,5.5,5.65,5.8,11.0,87.0,0.3662173,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.0921835
AAPL201218P00135000-12_17_20-17:45,AAPL201218P00135000,2020-12-17 17:28:52,135.0,6.55,6.5,6.65,-5.3,713.0,3335.0,0.4160215,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1003342
AAPL201218P00136000-12_17_20-17:45,AAPL201218P00136000,2020-12-16 20:26:16,136.0,7.93,7.55,7.65,7.93,153.0,62.0,0.462896,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1084848
AAPL201218P00137000-12_17_20-17:45,AAPL201218P00137000,2020-12-16 19:13:12,137.0,9.55,8.5,8.65,9.55,5.0,7.0,0.5097705,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1166354
AAPL201218P00138000-12_17_20-17:45,AAPL201218P00138000,2020-12-17 15:04:44,138.0,9.39,9.5,9.65,9.39,1.0,14.0,0.5566451,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.124786
AAPL201218P00139000-12_17_20-17:45,AAPL201218P00139000,2020-12-14 17:46:38,139.0,16.25,10.5,10.65,16.25,2.0,0.0,0.6015665,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1329366
AAPL201218P00140000-12_17_20-17:45,AAPL201218P00140000,2020-12-17 16:31:21,140.0,11.4,11.5,11.65,-5.5200005,3.0,6925.0,0.6445348,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1410873
AAPL201218P00141000-12_17_20-17:45,AAPL201218P00141000,2020-12-15 17:22:41,141.0,14.65,12.5,12.65,14.65,10.0,5.0,0.5312547,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1492379
AAPL201218P00145000-12_17_20-17:45,AAPL201218P00145000,2020-12-15 19:30:59,145.0,17.7,16.5,16.65,-4.2199993,3.0,609.0,0.6640659,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1818404
AAPL201218P00147000-12_17_20-17:45,AAPL201218P00147000,2020-12-16 17:08:06,147.0,19.05,18.5,18.65,19.05,2.0,2.0,0.7343777,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.1981416
AAPL201218P00150000-12_17_20-17:45,AAPL201218P00150000,2020-12-17 17:07:11,150.0,21.47,21.5,21.65,-6.4800014,220.0,2994.0,0.8281267,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.2225935
AAPL201218P00155000-12_17_20-17:45,AAPL201218P00155000,2020-12-16 17:44:18,155.0,27.3,26.5,26.65,-3.1900005,10.0,198.0,0.9843752,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.2633466
AAPL201218P00160000-12_17_20-17:45,AAPL201218P00160000,2020-12-10 16:24:17,160.0,36.34,37.45,37.6,0.0,2.0,215.0,4.111333,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.3040997
AAPL201218P00165000-12_17_20-17:45,AAPL201218P00165000,2020-12-02 19:12:41,165.0,42.19,42.45,42.6,0.0,16.0,69.0,4.398442,p,12_17_20-17:45,2020-12-18,AAPL,122.6900024,121185.0,0.001855,0.3448529
AAPL201224C00111000-12_17_20-17:45,AAPL201224C00111000,2020-12-17 14:34:49,111.0,18.3,17.45,17.6,5.8499994,5.0,532.0,0.5039112,c,12_17_20-17:45,2020-12-24,AAPL,122.6900024,121185.0,0.018293,-0.0952808
AAPL201224C00112000-12_17_20-17:45,AAPL201224C00112000,2020-12-17 16:34:29,112.0,16.63,16.45,16.6,5.1099987,22.0,582.0,0.5332078,c,12_17_20-17:45,2020-12-24,AAPL,122.6900024,121185.0,0.018293,-0.0871302
AAPL201224C00113000-12_17_20-17:45,AAPL201224C00113000,2020-12-17 14:53:04,113.0,15.83,15.45,15.6,5.38,3.0,543.0,0.5048878,c,12_17_20-17:45,2020-12-24,AAPL,122.6900024,121185.0,0.018293,-0.0789796
AAPL201224C00114000-12_17_20-17:45,AAPL201224C00114000,2020-12-17 16:03:00,114.0,15.02,14.45,14.6,5.120001,9.0,1250.0,0.4765677,c,12_17_20-17:45,2020-12-24,AAPL,122.6900024,121185.0,0.018293,-0.0708289
AAPL201224C00115000-12_17_20-17:45,AAPL201224C00115000,2020-12-17 17:01:43,115.0,13.65,13.5,13.6,4.5999994,59.0,2527.0,0.4482477,c,12_17_20-17:45,2020-12-24,AAPL,122.6900024,121185.0,0.018293,-0.0626783
AAPL201224C00116000-12_17_20-17:45,AAPL201224C00116000,2020-12-17 15:24:04,116.0,12.72,12.5,12.65,4.67,13.0,1380.0,0.4443415,c,12_17_20-17:45,2020-12-24,AAPL,122.6900024,121185.0,0.018293,-0.0545277
AAPL201224C00117000-12_17_20-17:45,AAPL201224C00117000,2020-12-17 16:59:44,117.0,11.48,11.5,11.65,4.24,33.0,953.0,0.4140684,c,12_17_20-17:45,2020-12-24,AAPL,122.6900024,121185.0,0.018293,-0.0463771
AAPL201224C00118000-12_17_20-17:45,AAPL201224C00118000,2020-12-17 17:05:51,118.0,10.72,10.55,10.65,4.3700004,1523.0,4769.0,0.3842835,c,12_17_20-17:45,2020-12-24,AAPL,122.6900024,121185.0,0.018293,-0.0382264
