uid,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,volume,openInterest,impliedVolatility,optType,myDateTime,expiration,ticker,currentPriceDay,stockVolumeDay,timeUntilExpiration,pctPriceDiff
AAPL201218C00121000-12_17_20-20:00,AAPL201218C00121000,2020-12-17 19:44:36,121.0,7.34,7.25,7.4,3.7900002,1432.0,7789.0,1e-05,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.010063
AAPL201218C00122000-12_17_20-20:00,AAPL201218C00122000,2020-12-17 19:43:55,122.0,6.35,6.3,6.4,3.4299998,1984.0,11035.0,1e-05,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.0018817
AAPL201218C00122500-12_17_20-20:00,AAPL201218C00122500,2020-12-17 19:42:38,122.5,5.83,5.8,5.9,3.11,1417.0,45045.0,1e-05,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0022089
AAPL201218C00123000-12_17_20-20:00,AAPL201218C00123000,2020-12-17 19:44:48,123.0,5.35,5.3,5.4,2.9399998,2570.0,11624.0,1e-05,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0062996
AAPL201218C00124000-12_17_20-20:00,AAPL201218C00124000,2020-12-17 19:43:24,124.0,4.35,4.35,4.4,2.46,3000.0,17200.0,1e-05,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0144809
AAPL201218C00125000-12_17_20-20:00,AAPL201218C00125000,2020-12-17 19:44:28,125.0,3.4,3.4,3.45,1.9200001,19338.0,137966.0,1e-05,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0226622
AAPL201218C00126000-12_17_20-20:00,AAPL201218C00126000,2020-12-17 19:42:59,126.0,2.54,2.5,2.56,1.37,10534.0,20350.0,0.1982502,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0308435
AAPL201218C00127000-12_17_20-20:00,AAPL201218C00127000,2020-12-17 19:44:37,127.0,1.7,1.7,1.73,0.79,16342.0,30570.0,0.2055744,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0390248
AAPL201218C00128000-12_17_20-20:00,AAPL201218C00128000,2020-12-17 19:44:02,128.0,1.05,1.03,1.05,0.3299999,60780.0,38441.0,0.2080157,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0472061
AAPL201218C00129000-12_17_20-20:00,AAPL201218C00129000,2020-12-17 19:44:37,129.0,0.56,0.57,0.58,0.02,121449.0,27918.0,0.213875,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0553874
AAPL201218C00130000-12_17_20-20:00,AAPL201218C00130000,2020-12-17 19:44:53,130.0,0.28,0.28,0.29,-0.15,145347.0,187220.0,0.2202226,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0635687
AAPL201218C00131000-12_17_20-20:00,AAPL201218C00131000,2020-12-17 19:44:11,131.0,0.13,0.13,0.14,-0.21,22800.0,34753.0,0.2304764,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.07175
AAPL201218C00132000-12_17_20-20:00,AAPL201218C00132000,2020-12-17 19:44:39,132.0,0.06,0.06,0.07,-0.21,28916.0,44277.0,0.2441482,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0799312
AAPL201218C00133000-12_17_20-20:00,AAPL201218C00133000,2020-12-17 19:43:35,133.0,0.03,0.03,0.04,-0.19,6993.0,23941.0,0.2656323,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0881125
AAPL201218C00134000-12_17_20-20:00,AAPL201218C00134000,2020-12-17 19:35:36,134.0,0.02,0.02,0.03,0.02,2940.0,6165.0,0.296882,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0962938
AAPL201218C00135000-12_17_20-20:00,AAPL201218C00135000,2020-12-17 19:41:48,135.0,0.02,0.01,0.02,-0.14,11095.0,72448.0,0.3203193,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1044751
AAPL201218C00136000-12_17_20-20:00,AAPL201218C00136000,2020-12-17 19:43:46,136.0,0.02,0.01,0.02,0.02,716.0,2228.0,0.3593814,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1126564
AAPL201218C00137000-12_17_20-20:00,AAPL201218C00137000,2020-12-17 19:42:14,137.0,0.01,0.0,0.01,0.01,441.0,741.0,0.3593814,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1208377
AAPL201218C00138000-12_17_20-20:00,AAPL201218C00138000,2020-12-17 19:30:02,138.0,0.01,0.0,0.01,0.01,99.0,2263.0,0.3984435,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.129019
AAPL201218C00139000-12_17_20-20:00,AAPL201218C00139000,2020-12-17 19:30:24,139.0,0.01,0.0,0.01,0.01,251.0,1441.0,0.4375056,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1372003
AAPL201218C00140000-12_17_20-20:00,AAPL201218C00140000,2020-12-17 19:30:41,140.0,0.01,0.0,0.01,-0.07,1452.0,39648.0,0.4687553,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1453816
AAPL201218C00141000-12_17_20-20:00,AAPL201218C00141000,2020-12-17 17:06:15,141.0,0.01,0.0,0.01,0.01,28.0,1432.0,0.500005,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1535629
AAPL201218C00142000-12_17_20-20:00,AAPL201218C00142000,2020-12-17 15:30:50,142.0,0.01,0.0,0.01,0.01,61.0,1682.0,0.500005,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1617442
AAPL201218C00143000-12_17_20-20:00,AAPL201218C00143000,2020-12-16 20:18:54,143.0,0.01,0.0,0.01,0.01,2.0,686.0,0.5312547,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1699255
AAPL201218C00144000-12_17_20-20:00,AAPL201218C00144000,2020-12-16 17:08:45,144.0,0.01,0.0,0.01,0.01,4.0,332.0,0.5625044,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1781068
AAPL201218C00145000-12_17_20-20:00,AAPL201218C00145000,2020-12-17 18:02:00,145.0,0.01,0.0,0.01,-0.03,141.0,19295.0,0.5937541,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1862881
AAPL201218C00146000-12_17_20-20:00,AAPL201218C00146000,2020-12-15 20:24:25,146.0,0.02,0.0,0.01,0.02,146.0,146.0,0.6250038,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1944694
AAPL201218C00147000-12_17_20-20:00,AAPL201218C00147000,2020-12-16 14:30:08,147.0,0.02,0.0,0.01,0.02,1.0,1.0,0.6562534,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.2026507
AAPL201218C00150000-12_17_20-20:00,AAPL201218C00150000,2020-12-17 18:02:00,150.0,0.01,0.0,0.01,-0.02,32.0,34660.0,0.7343777,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.2271946
AAPL201218C00155000-12_17_20-20:00,AAPL201218C00155000,2020-12-17 19:20:52,155.0,0.01,0.0,0.01,-0.01,4.0,9430.0,0.8750012,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.2681011
AAPL201218C00160000-12_17_20-20:00,AAPL201218C00160000,2020-12-17 15:37:56,160.0,0.01,0.0,0.01,0.0,3.0,19696.0,1.000005,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.3090076
AAPL201218C00165000-12_17_20-20:00,AAPL201218C00165000,2020-12-16 19:17:08,165.0,0.01,0.0,0.01,0.0,2.0,10877.0,1.1250044,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.3499141
AAPL201218C00170000-12_17_20-20:00,AAPL201218C00170000,2020-12-16 19:42:31,170.0,0.01,0.0,0.01,0.0,9.0,6619.0,1.2500038,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.3908205
AAPL201218C00175000-12_17_20-20:00,AAPL201218C00175000,2020-12-17 16:00:25,175.0,0.01,0.0,0.01,0.0,10.0,6173.0,1.3750031,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.431727
AAPL201218C00180000-12_17_20-20:00,AAPL201218C00180000,2020-12-17 19:27:10,180.0,0.01,0.0,0.01,0.0,2.0,7957.0,1.5000025,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.4726335
AAPL201218C00185000-12_17_20-20:00,AAPL201218C00185000,2020-12-15 20:24:29,185.0,0.01,0.0,0.01,0.0,2.0,2281.0,1.593752,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.51354
AAPL201218C00190000-12_17_20-20:00,AAPL201218C00190000,2020-12-10 20:30:14,190.0,0.01,0.0,0.01,0.0,10.0,2182.0,1.6875016,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.5544465
AAPL201218C00195000-12_17_20-20:00,AAPL201218C00195000,2020-12-03 18:08:41,195.0,0.01,0.0,0.01,0.0,40.0,2123.0,1.8125009,c,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.595353
AAPL201218P00104000-12_17_20-20:00,AAPL201218P00104000,2020-12-17 19:28:49,104.0,0.01,0.0,0.01,-0.05,123.0,1760.0,0.9843752,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.1491451
AAPL201218P00105000-12_17_20-20:00,AAPL201218P00105000,2020-12-17 19:28:49,105.0,0.01,0.0,0.01,-0.06,142.0,60537.0,0.9375006,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.1409638
AAPL201218P00106000-12_17_20-20:00,AAPL201218P00106000,2020-12-17 16:00:08,106.0,0.01,0.0,0.01,-0.08,3.0,5893.0,0.9062509,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.1327825
AAPL201218P00107000-12_17_20-20:00,AAPL201218P00107000,2020-12-17 18:04:54,107.0,0.01,0.0,0.01,-0.08,82.0,2256.0,0.8750012,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.1246012
AAPL201218P00107500-12_17_20-20:00,AAPL201218P00107500,2020-12-17 19:40:59,107.5,0.06,0.0,0.01,-0.04,22.0,19804.0,0.8437516,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.1205105
AAPL201218P00108000-12_17_20-20:00,AAPL201218P00108000,2020-12-17 15:50:15,108.0,0.01,0.0,0.01,-0.11,103.0,2388.0,0.8125019,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.1164199
AAPL201218P00109000-12_17_20-20:00,AAPL201218P00109000,2020-12-17 16:21:07,109.0,0.01,0.0,0.01,-0.12,204.0,2370.0,0.7812522,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.1082386
AAPL201218P00110000-12_17_20-20:00,AAPL201218P00110000,2020-12-17 18:20:25,110.0,0.01,0.0,0.01,-0.13,807.0,38835.0,0.7500025,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.1000573
AAPL201218P00111000-12_17_20-20:00,AAPL201218P00111000,2020-12-17 18:22:31,111.0,0.01,0.0,0.01,-0.16,272.0,4137.0,0.7187528,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.091876
AAPL201218P00112000-12_17_20-20:00,AAPL201218P00112000,2020-12-17 19:41:25,112.0,0.01,0.01,0.02,-0.17,1267.0,4354.0,0.7500025,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.0836947
AAPL201218P00112500-12_17_20-20:00,AAPL201218P00112500,2020-12-17 19:40:09,112.5,0.01,0.01,0.02,-0.18,1348.0,28417.0,0.7343777,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.0796041
AAPL201218P00113000-12_17_20-20:00,AAPL201218P00113000,2020-12-17 18:57:28,113.0,0.01,0.01,0.02,-0.21,441.0,5998.0,0.7109404,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.0755134
AAPL201218P00114000-12_17_20-20:00,AAPL201218P00114000,2020-12-17 19:28:46,114.0,0.01,0.01,0.02,-0.24,135.0,10367.0,0.6640659,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.0673321
AAPL201218P00115000-12_17_20-20:00,AAPL201218P00115000,2020-12-17 19:35:46,115.0,0.01,0.01,0.02,-0.3,469.0,60687.0,0.6250038,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.0591508
AAPL201218P00116000-12_17_20-20:00,AAPL201218P00116000,2020-12-17 19:39:37,116.0,0.02,0.01,0.02,-0.37,183.0,9886.0,0.5781292,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.0509695
AAPL201218P00117000-12_17_20-20:00,AAPL201218P00117000,2020-12-17 19:32:18,117.0,0.02,0.01,0.02,-0.46,564.0,5506.0,0.5390671,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.0427882
AAPL201218P00117500-12_17_20-20:00,AAPL201218P00117500,2020-12-17 19:42:10,117.5,0.01,0.01,0.02,-0.53,297.0,26566.0,0.5156298,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.0386976
AAPL201218P00118000-12_17_20-20:00,AAPL201218P00118000,2020-12-17 19:43:44,118.0,0.02,0.01,0.02,-0.57,1136.0,8100.0,0.5117236,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.0346069
AAPL201218P00119000-12_17_20-20:00,AAPL201218P00119000,2020-12-17 19:42:10,119.0,0.02,0.01,0.02,-0.72,773.0,8704.0,0.4687553,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.0264256
AAPL201218P00120000-12_17_20-20:00,AAPL201218P00120000,2020-12-17 19:43:37,120.0,0.03,0.02,0.03,-0.97,5936.0,33568.0,0.4492243,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.0182443
AAPL201218P00121000-12_17_20-20:00,AAPL201218P00121000,2020-12-17 19:41:14,121.0,0.02,0.02,0.03,-1.21,2577.0,12465.0,0.4023497,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.010063
AAPL201218P00122000-12_17_20-20:00,AAPL201218P00122000,2020-12-17 19:44:42,122.0,0.04,0.03,0.04,-1.59,3089.0,12751.0,0.3711,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,-0.0018817
AAPL201218P00122500-12_17_20-20:00,AAPL201218P00122500,2020-12-17 19:30:45,122.5,0.05,0.04,0.05,-1.8000001,6162.0,25389.0,0.3613345,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0022089
AAPL201218P00123000-12_17_20-20:00,AAPL201218P00123000,2020-12-17 19:44:12,123.0,0.05,0.04,0.05,-2.05,6074.0,15451.0,0.3359441,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0062996
AAPL201218P00124000-12_17_20-20:00,AAPL201218P00124000,2020-12-17 19:40:51,124.0,0.08,0.07,0.08,-2.48,13572.0,11906.0,0.3125069,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0144809
AAPL201218P00125000-12_17_20-20:00,AAPL201218P00125000,2020-12-17 19:44:47,125.0,0.12,0.12,0.13,-2.98,23968.0,77776.0,0.2900462,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0226622
AAPL201218P00126000-12_17_20-20:00,AAPL201218P00126000,2020-12-17 19:44:35,126.0,0.22,0.22,0.23,-3.68,16791.0,17580.0,0.2734448,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0308435
AAPL201218P00127000-12_17_20-20:00,AAPL201218P00127000,2020-12-17 19:43:31,127.0,0.42,0.4,0.42,-4.0299997,21438.0,15440.0,0.2622144,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0390248
AAPL201218P00128000-12_17_20-20:00,AAPL201218P00128000,2020-12-17 19:44:42,128.0,0.74,0.73,0.75,-4.96,36365.0,8139.0,0.2563551,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0472061
AAPL201218P00129000-12_17_20-20:00,AAPL201218P00129000,2020-12-17 19:44:09,129.0,1.26,1.25,1.28,-5.29,25706.0,2389.0,0.2627027,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0553874
AAPL201218P00130000-12_17_20-20:00,AAPL201218P00130000,2020-12-17 19:41:29,130.0,1.99,1.96,2.0,-5.51,7646.0,31421.0,0.2812572,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0635687
AAPL201218P00131000-12_17_20-20:00,AAPL201218P00131000,2020-12-17 19:28:26,131.0,2.86,2.8,2.86,-5.34,1343.0,548.0,0.3139717,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.07175
AAPL201218P00132000-12_17_20-20:00,AAPL201218P00132000,2020-12-17 18:09:20,132.0,3.4,3.7,3.8,-5.85,1018.0,454.0,0.3593814,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0799312
AAPL201218P00133000-12_17_20-20:00,AAPL201218P00133000,2020-12-17 19:36:25,133.0,4.86,4.65,4.8,-5.03,167.0,551.0,0.4238339,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0881125
AAPL201218P00134000-12_17_20-20:00,AAPL201218P00134000,2020-12-17 17:16:35,134.0,5.8,5.65,5.8,5.8,11.0,87.0,0.4853567,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.0962938
AAPL201218P00135000-12_17_20-20:00,AAPL201218P00135000,2020-12-17 19:32:55,135.0,6.7,6.65,6.75,-5.1500006,717.0,3335.0,0.5156298,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1044751
AAPL201218P00136000-12_17_20-20:00,AAPL201218P00136000,2020-12-16 20:26:16,136.0,7.93,7.65,7.75,7.93,153.0,62.0,0.537114,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1126564
AAPL201218P00137000-12_17_20-20:00,AAPL201218P00137000,2020-12-16 19:13:12,137.0,9.55,8.65,8.75,9.55,5.0,7.0,0.5888713,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1208377
AAPL201218P00138000-12_17_20-20:00,AAPL201218P00138000,2020-12-17 15:04:44,138.0,9.39,9.65,9.75,9.39,1.0,14.0,0.6386755,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.129019
AAPL201218P00139000-12_17_20-20:00,AAPL201218P00139000,2020-12-14 17:46:38,139.0,16.25,10.65,10.75,16.25,2.0,0.0,0.6875031,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1372003
AAPL201218P00140000-12_17_20-20:00,AAPL201218P00140000,2020-12-17 18:19:08,140.0,11.55,11.65,11.75,-5.37,4.0,6925.0,0.7363308,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1453816
AAPL201218P00141000-12_17_20-20:00,AAPL201218P00141000,2020-12-15 17:22:41,141.0,14.65,12.65,12.75,14.65,10.0,5.0,0.7832053,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1535629
AAPL201218P00145000-12_17_20-20:00,AAPL201218P00145000,2020-12-15 19:30:59,145.0,17.7,16.65,16.75,-4.2199993,3.0,609.0,0.9648441,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.1862881
AAPL201218P00147000-12_17_20-20:00,AAPL201218P00147000,2020-12-16 17:08:06,147.0,19.05,18.65,18.75,19.05,2.0,2.0,1.050786,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.2026507
AAPL201218P00150000-12_17_20-20:00,AAPL201218P00150000,2020-12-17 18:20:21,150.0,21.5,21.65,21.75,-6.450001,221.0,2994.0,1.1738323,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.2271946
AAPL201218P00155000-12_17_20-20:00,AAPL201218P00155000,2020-12-16 17:44:18,155.0,27.3,26.65,26.75,-3.1900005,10.0,198.0,1.3710969,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.2681011
AAPL201218P00160000-12_17_20-20:00,AAPL201218P00160000,2020-12-10 16:24:17,160.0,36.34,37.45,37.6,0.0,2.0,215.0,4.120122,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.3090076
AAPL201218P00165000-12_17_20-20:00,AAPL201218P00165000,2020-12-02 19:12:41,165.0,42.19,42.45,42.6,0.0,16.0,69.0,4.4072311,p,12_17_20-20:00,2020-12-18,AAPL,122.2300034,113133.0,0.001598,0.3499141
AAPL201224C00111000-12_17_20-20:00,AAPL201224C00111000,2020-12-17 14:34:49,111.0,18.3,17.3,17.45,5.8499994,5.0,532.0,1e-05,c,12_17_20-20:00,2020-12-24,AAPL,122.2300034,113133.0,0.018037,-0.091876
AAPL201224C00112000-12_17_20-20:00,AAPL201224C00112000,2020-12-17 19:41:17,112.0,16.4,16.35,16.45,4.879999,30.0,582.0,1e-05,c,12_17_20-20:00,2020-12-24,AAPL,122.2300034,113133.0,0.018037,-0.0836947
AAPL201224C00113000-12_17_20-20:00,AAPL201224C00113000,2020-12-17 18:37:18,113.0,15.38,15.35,15.5,4.9300003,7.0,543.0,0.3671938,c,12_17_20-20:00,2020-12-24,AAPL,122.2300034,113133.0,0.018037,-0.0755134
AAPL201224C00114000-12_17_20-20:00,AAPL201224C00114000,2020-12-17 19:27:22,114.0,14.45,14.35,14.5,4.55,14.0,1250.0,0.3437566,c,12_17_20-20:00,2020-12-24,AAPL,122.2300034,113133.0,0.018037,-0.0673321
AAPL201224C00115000-12_17_20-20:00,AAPL201224C00115000,2020-12-17 19:30:39,115.0,13.43,13.35,13.5,4.38,78.0,2527.0,0.3203193,c,12_17_20-20:00,2020-12-24,AAPL,122.2300034,113133.0,0.018037,-0.0591508
AAPL201224C00116000-12_17_20-20:00,AAPL201224C00116000,2020-12-17 15:24:04,116.0,12.72,12.4,12.55,4.67,13.0,1380.0,0.3613345,c,12_17_20-20:00,2020-12-24,AAPL,122.2300034,113133.0,0.018037,-0.0509695
AAPL201224C00117000-12_17_20-20:00,AAPL201224C00117000,2020-12-17 17:48:31,117.0,11.65,11.4,11.55,4.41,43.0,953.0,0.3359441,c,12_17_20-20:00,2020-12-24,AAPL,122.2300034,113133.0,0.018037,-0.0427882
AAPL201224C00118000-12_17_20-20:00,AAPL201224C00118000,2020-12-17 19:34:03,118.0,10.46,10.45,10.55,4.11,1536.0,4769.0,0.3095772,c,12_17_20-20:00,2020-12-24,AAPL,122.2300034,113133.0,0.018037,-0.0346069
