uid,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,volume,openInterest,impliedVolatility,optType,myDateTime,expiration,ticker,currentPriceDay,stockVolumeDay,timeUntilExpiration,pctPriceDiff
AAPL210108C00117000-12_31_20-19:30,AAPL210108C00117000,2020-12-31 17:26:52,117.0,15.92,15.5,15.65,-1.2399998,16.0,358.0,1e-05,c,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.144518
AAPL210108C00118000-12_31_20-19:30,AAPL210108C00118000,2020-12-31 18:27:27,118.0,14.6,14.55,14.6,-1.25,22.0,666.0,1e-05,c,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1372062
AAPL210108C00119000-12_31_20-19:30,AAPL210108C00119000,2020-12-31 19:06:51,119.0,13.26,13.55,13.7,-1.7399998,8.0,2686.0,1e-05,c,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1298943
AAPL210108C00120000-12_31_20-19:30,AAPL210108C00120000,2020-12-31 19:11:21,120.0,12.55,12.5,12.6,-1.25,589.0,4324.0,1e-05,c,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1225825
AAPL210108C00121000-12_31_20-19:30,AAPL210108C00121000,2020-12-31 18:59:14,121.0,11.4,11.6,11.7,-1.6100006,18.0,1241.0,1e-05,c,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1152707
AAPL210108C00122000-12_31_20-19:30,AAPL210108C00122000,2020-12-31 19:11:52,122.0,10.65,10.55,10.7,-1.4000006,49.0,1255.0,1e-05,c,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1079589
AAPL210108C00123000-12_31_20-19:30,AAPL210108C00123000,2020-12-31 19:07:13,123.0,9.35,9.65,9.75,-1.79,114.0,1491.0,1e-05,c,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1006471
AAPL210108C00124000-12_31_20-19:30,AAPL210108C00124000,2020-12-31 19:07:27,124.0,8.45,8.75,8.85,-1.75,307.0,3466.0,0.2519606,c,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.0933353
AAPL210108C00125000-12_31_20-19:30,AAPL210108C00125000,2020-12-31 19:00:54,125.0,7.61,7.8,7.9,-1.5899997,489.0,5574.0,0.2504958,c,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.0860235
AAPL210108C00126000-12_31_20-19:30,AAPL210108C00126000,2020-12-31 19:14:02,126.0,6.95,6.9,7.0,-1.3400002,402.0,1944.0,0.2563551,c,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.0787117
AAPL210108C00127000-12_31_20-19:30,AAPL210108C00127000,2020-12-31 19:12:12,127.0,6.15,6.1,6.15,-1.4499998,558.0,1836.0,0.263191,c,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.0713998
AAPL210108C00128000-12_31_20-19:30,AAPL210108C00128000,2020-12-31 19:11:45,128.0,5.37,5.35,5.45,-1.4100003,933.0,4172.0,0.28614,c,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.064088
AAPL210108C00129000-12_31_20-19:30,AAPL210108C00129000,2020-12-31 19:09:58,129.0,4.6,4.55,4.65,-1.2400002,935.0,4261.0,0.2800365,c,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.0567762
AAPL210108C00130000-12_31_20-19:30,AAPL210108C00130000,2020-12-31 19:12:40,130.0,4.0,3.9,3.95,-1.0999999,7492.0,23842.0,0.2807689,c,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.0494644
AAPL210108C00131000-12_31_20-19:30,AAPL210108C00131000,2020-12-31 19:12:41,131.0,3.4,3.35,3.4,-1.04,2022.0,3390.0,0.2927317,c,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.0421526
AAPL210108C00132000-12_31_20-19:30,AAPL210108C00132000,2020-12-31 19:14:26,132.0,2.78,2.76,2.79,-1.01,9272.0,3068.0,0.2880931,c,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.0348408
AAPL210108P00111000-12_31_20-19:30,AAPL210108P00111000,2020-12-31 17:59:43,111.0,0.09,0.09,0.1,0.01,68.0,1336.0,0.5722699,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1883888
AAPL210108P00112000-12_31_20-19:30,AAPL210108P00112000,2020-12-31 18:54:36,112.0,0.1,0.09,0.11,0.0,120.0,1013.0,0.5527388,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.181077
AAPL210108P00113000-12_31_20-19:30,AAPL210108P00113000,2020-12-31 18:27:42,113.0,0.11,0.1,0.11,0.0,147.0,1100.0,0.5322312,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1737652
AAPL210108P00114000-12_31_20-19:30,AAPL210108P00114000,2020-12-31 19:02:30,114.0,0.12,0.11,0.12,0.02,221.0,586.0,0.5156298,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1664534
AAPL210108P00115000-12_31_20-19:30,AAPL210108P00115000,2020-12-31 19:06:30,115.0,0.12,0.12,0.13,-0.2,610.0,2643.0,0.5009816,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1591416
AAPL210108P00116000-12_31_20-19:30,AAPL210108P00116000,2020-12-31 19:02:16,116.0,0.14,0.13,0.14,0.02,67.0,714.0,0.4824271,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1518298
AAPL210108P00117000-12_31_20-19:30,AAPL210108P00117000,2020-12-31 19:07:38,117.0,0.15,0.14,0.15,0.01,637.0,1668.0,0.462896,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.144518
AAPL210108P00118000-12_31_20-19:30,AAPL210108P00118000,2020-12-31 18:55:40,118.0,0.16,0.16,0.17,0.0,297.0,1174.0,0.4472712,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1372062
AAPL210108P00119000-12_31_20-19:30,AAPL210108P00119000,2020-12-31 19:12:18,119.0,0.18,0.17,0.18,0.02,179.0,2552.0,0.4267635,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1298943
AAPL210108P00120000-12_31_20-19:30,AAPL210108P00120000,2020-12-31 19:13:53,120.0,0.2,0.2,0.21,0.01,2413.0,6142.0,0.4130918,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1225825
AAPL210108P00121000-12_31_20-19:30,AAPL210108P00121000,2020-12-31 19:08:44,121.0,0.24,0.22,0.23,0.03,504.0,2177.0,0.394049,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1152707
AAPL210108P00122000-12_31_20-19:30,AAPL210108P00122000,2020-12-31 19:06:58,122.0,0.27,0.26,0.28,0.03,912.0,3963.0,0.3837952,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1079589
AAPL210108P00123000-12_31_20-19:30,AAPL210108P00123000,2020-12-31 19:13:50,123.0,0.33,0.32,0.33,0.05,545.0,2289.0,0.3706118,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.1006471
AAPL210108P00124000-12_31_20-19:30,AAPL210108P00124000,2020-12-31 19:07:38,124.0,0.41,0.38,0.4,0.06,682.0,2606.0,0.3598697,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.0933353
AAPL210108P00125000-12_31_20-19:30,AAPL210108P00125000,2020-12-31 19:13:32,125.0,0.49,0.47,0.48,0.07,2865.0,12272.0,0.3476628,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.0860235
AAPL210108P00126000-12_31_20-19:30,AAPL210108P00126000,2020-12-31 19:12:21,126.0,0.59,0.6,0.61,0.06,1240.0,2598.0,0.3422917,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.0787117
AAPL210108P00127000-12_31_20-19:30,AAPL210108P00127000,2020-12-31 19:13:58,127.0,0.77,0.76,0.77,0.1,1877.0,7675.0,0.3369207,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.0713998
AAPL210108P00128000-12_31_20-19:30,AAPL210108P00128000,2020-12-31 19:13:29,128.0,0.97,0.95,0.97,0.15,1957.0,3422.0,0.3320379,p,12_31_20-19:30,2021-01-08,AAPL,136.7649994,257851.0,0.020833,-0.064088
AAPL210115C00093750-12_31_20-19:30,AAPL210115C00093750,2020-12-31 19:12:55,93.75,38.84,38.65,38.85,-1.2599983,33.0,9119.0,1e-05,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.3145176
AAPL210115C00095000-12_31_20-19:30,AAPL210115C00095000,2020-12-31 19:06:20,95.0,37.23,37.4,37.55,-1.670002,286.0,19838.0,1e-05,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.3053778
AAPL210115C00096250-12_31_20-19:30,AAPL210115C00096250,2020-12-29 19:47:28,96.25,39.22,36.15,36.45,0.0,18.0,5526.0,1e-05,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.2962381
AAPL210115C00097500-12_31_20-19:30,AAPL210115C00097500,2020-12-31 16:39:32,97.5,35.23,34.95,35.1,-1.2700005,51.0,18075.0,1e-05,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.2870983
AAPL210115C00098750-12_31_20-19:30,AAPL210115C00098750,2020-12-31 18:27:42,98.75,33.88,33.7,34.0,-1.9699974,5.0,3095.0,0.5468795,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.2779585
AAPL210115C00100000-12_31_20-19:30,AAPL210115C00100000,2020-12-31 19:06:50,100.0,32.25,32.45,32.65,-1.75,353.0,44932.0,1e-05,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.2688188
AAPL210115C00101250-12_31_20-19:30,AAPL210115C00101250,2020-12-31 18:32:22,101.25,31.5,31.2,31.45,-1.9000015,64.0,3751.0,1e-05,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.259679
AAPL210115C00102500-12_31_20-19:30,AAPL210115C00102500,2020-12-31 16:10:54,102.5,30.17,30.0,30.15,-1.289999,7.0,9056.0,1e-05,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.2505392
AAPL210115C00103750-12_31_20-19:30,AAPL210115C00103750,2020-12-31 17:34:19,103.75,29.05,28.65,28.95,-1.0799999,4.0,4043.0,1e-05,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.2413995
AAPL210115C00105000-12_31_20-19:30,AAPL210115C00105000,2020-12-31 18:59:54,105.0,27.3,27.5,27.65,-1.6000004,102.0,29628.0,1e-05,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.2322597
AAPL210115C00107500-12_31_20-19:30,AAPL210115C00107500,2020-12-31 18:51:39,107.5,24.94,25.0,25.25,-1.8500004,40.0,13759.0,0.4023497,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.2139802
AAPL210115C00110000-12_31_20-19:30,AAPL210115C00110000,2020-12-31 18:59:24,110.0,22.4,22.55,22.8,-1.6800003,332.0,44603.0,0.4277401,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.1957007
AAPL210115C00112500-12_31_20-19:30,AAPL210115C00112500,2020-12-31 18:49:54,112.5,20.05,20.1,20.3,-1.5600014,233.0,56305.0,0.3828187,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.1774211
AAPL210115C00115000-12_31_20-19:30,AAPL210115C00115000,2020-12-31 19:12:36,115.0,17.75,17.6,17.7,-1.2999992,129.0,39446.0,1e-05,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.1591416
AAPL210115C00116000-12_31_20-19:30,AAPL210115C00116000,2020-12-31 16:28:38,116.0,16.9,16.65,16.75,-1.6800003,162.0,42.0,0.2695386,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.1518298
AAPL210115C00117000-12_31_20-19:30,AAPL210115C00117000,2020-12-31 18:21:44,117.0,15.84,15.7,15.8,-1.2600002,33.0,86.0,0.3027413,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.144518
AAPL210115C00117500-12_31_20-19:30,AAPL210115C00117500,2020-12-31 19:11:39,117.5,15.27,15.2,15.3,-1.3799992,190.0,40374.0,0.2949289,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.1408621
AAPL210115C00118000-12_31_20-19:30,AAPL210115C00118000,2020-12-31 19:09:16,118.0,14.66,14.7,14.8,-1.7399998,32.0,213.0,0.2851634,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.1372062
AAPL210115C00119000-12_31_20-19:30,AAPL210115C00119000,2020-12-31 17:44:18,119.0,14.1,13.85,13.95,-1.8999996,238.0,151.0,0.3330145,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.1298943
AAPL210115C00120000-12_31_20-19:30,AAPL210115C00120000,2020-12-31 19:09:58,120.0,12.86,12.9,13.05,-1.4400005,7366.0,218419.0,0.3403386,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.1225825
AAPL210115C00121000-12_31_20-19:30,AAPL210115C00121000,2020-12-31 19:07:27,121.0,11.65,11.95,12.1,-1.75,96.0,190.0,0.3305731,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.1152707
AAPL210115C00122000-12_31_20-19:30,AAPL210115C00122000,2020-12-31 19:05:58,122.0,10.82,11.0,11.2,-1.5799999,251.0,495.0,0.3291083,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.1079589
AAPL210115C00122500-12_31_20-19:30,AAPL210115C00122500,2020-12-31 19:11:39,122.5,10.61,10.65,10.75,-1.4400005,224.0,32163.0,0.3271552,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.104303
AAPL210115C00123000-12_31_20-19:30,AAPL210115C00123000,2020-12-31 19:04:54,123.0,9.95,10.1,10.3,-1.6500006,34.0,348.0,0.3242255,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.1006471
AAPL210115C00124000-12_31_20-19:30,AAPL210115C00124000,2020-12-31 18:29:11,124.0,9.55,9.3,9.4,-0.9499998,20.0,376.0,0.3159248,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.0933353
AAPL210115C00125000-12_31_20-19:30,AAPL210115C00125000,2020-12-31 19:14:06,125.0,8.48,8.5,8.55,-1.2200003,2908.0,108814.0,0.3125069,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.0860235
AAPL210115C00126000-12_31_20-19:30,AAPL210115C00126000,2020-12-31 18:07:56,126.0,7.77,7.65,7.7,-1.0999999,162.0,1239.0,0.3054269,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.0787117
AAPL210115C00127000-12_31_20-19:30,AAPL210115C00127000,2020-12-31 19:04:16,127.0,6.77,6.9,7.0,-1.4000001,192.0,2307.0,0.312751,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.0713998
AAPL210115C00128000-12_31_20-19:30,AAPL210115C00128000,2020-12-31 19:11:21,128.0,6.2,6.2,6.3,-1.19,130.0,2278.0,0.3149483,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.064088
AAPL210115C00129000-12_31_20-19:30,AAPL210115C00129000,2020-12-31 18:58:44,129.0,5.45,5.5,5.6,-1.3000002,214.0,1910.0,0.3125069,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.0567762
AAPL210115C00130000-12_31_20-19:30,AAPL210115C00130000,2020-12-31 19:13:29,130.0,4.95,4.9,4.95,-1.0,11242.0,136269.0,0.311042,c,12_31_20-19:30,2021-01-15,AAPL,136.7649994,257851.0,0.040011,-0.0494644
